Ticker,Q-String,Realized Move Pct,Realized Move Pct Abs,PNL,PNL Open,Implied Move,Date,Profitable Trade,Implied > Realized
WB,2016-Q4,0.0734488050866038,0.0734488050866038,-0.1379710144927534,0.2114104734650969,0.0811535371844631,2016-11-21,False,True
WB,2017-Q1,-0.1601099467445456,0.1601099467445456,-1.5395844155844156,0.0771452359635224,0.0767359164283767,2017-02-22,False,False
WB,2017-Q2,0.2496025437201907,0.2496025437201907,-2.5435675675675684,-0.6644856287851292,0.0809908426577052,2017-05-15,False,False
WB,2017-Q3,0.0112450730350104,0.0112450730350104,0.6153132530120482,0.2031677824324481,0.1107189937734772,2017-08-08,True,True
WB,2017-Q4,-0.0571845977251383,0.0571845977251383,-1.1346206896551725,0.0732622511428878,0.022539758136354,2017-10-24,False,False
WB,2018-Q1,0.0959344096018932,0.0959344096018932,-0.2383333333333333,0.0438071255876872,0.0951949048862948,2018-02-12,False,False
WB,2018-Q2,-0.1419642159543714,0.1419642159543714,-1.002748717948718,-0.2159819830903953,0.087398717406522,2018-05-08,False,False
WB,2018-Q3,-0.0404935905115609,0.0404935905115609,0.4109197080291971,0.0457362021838959,0.0961668857635568,2018-08-07,True,True
WB,2018-Q4,0.0489001692047377,0.0489001692047377,0.3860787401574803,0.2322582760544354,0.1219169827297401,2018-11-27,True,True
WB,2019-Q1,-0.0366173828934642,0.0366173828934642,0.3845081967213114,0.0086108373842882,0.0946370123476337,2019-03-04,True,True
WB,2019-Q2,-0.1127834245504299,0.1127834245504299,-0.3897555555555554,-0.4323306676633488,0.1037350958993295,2019-05-22,False,False
WB,2019-Q3,0.1410463861920173,0.1410463861920173,-0.5301558441558443,-0.0885715153915546,0.1118966377054162,2019-08-16,False,False
WB,2019-Q4,-0.1769609700644184,0.1769609700644184,-1.2200909090909096,-0.6817308664279479,0.0982538798742625,2019-11-13,False,False
WB,2020-Q1,-0.0458736745043799,0.0458736745043799,0.4653678756476683,0.3069122330010592,0.1292653589605045,2020-02-25,True,True
WB,2020-Q2,-0.0193989071038251,0.0193989071038251,0.41675,0.2912028979959223,0.1124461836749118,2020-05-18,True,True
WB,2020-Q3,0.0743700061462815,0.0743700061462815,0.1186875,-0.0008955177236897,0.1009680175431934,2020-09-25,False,True
WB,2021-Q1,0.0467882632831086,0.0467882632831086,0.192931506849315,0.3852085256774224,0.0830896308333368,2021-03-17,True,True
WB,2021-Q2,0.0158630766019621,0.0158630766019621,0.3273043478260869,0.1293555699154484,0.0834679690381417,2021-05-07,True,True
WB,2021-Q3,0.0358144552319308,0.0358144552319308,0.2272500000000001,0.1182893677454181,0.0950052969118002,2021-08-17,True,True
WB,2021-Q4,0.0460526315789473,0.0460526315789473,0.2533846153846154,-0.3302474361317847,0.0852372668254981,2021-11-10,True,True
WB,2022-Q1,-0.0051057622173596,0.0051057622173596,0.4608163265306122,-0.1350827167325441,0.101717981582836,2022-03-02,True,True
WB,2022-Q2,-0.0004545454545455,0.0004545454545455,0.5452272727272727,0.3183343831663616,0.1128721513036274,2022-05-31,True,True
WB,2022-Q3,-0.0488158530691155,0.0488158530691155,0.1743606557377049,0.0899288116505697,0.0833124112322736,2022-08-31,True,True
WB,2022-Q4,0.0735989196488858,0.0735989196488858,0.2976470588235294,-0.0098565712350612,0.0986735212962114,2022-11-16,True,True
WB,2023-Q1,-0.0754352030947775,0.0754352030947775,0.0703561643835618,0.153920293819386,0.100270630660688,2023-02-28,False,True
WB,2023-Q3,0.0316265060240963,0.0316265060240963,0.6490810810810811,0.4253396560525679,0.079116924650064,2023-08-23,True,True
WB,2023-Q4,-0.0572139303482588,0.0572139303482588,0.0177931034482756,0.3107385519686181,0.0685500666440036,2023-11-08,False,True
ANET,2018-Q2,-0.0851222699271981,0.0851222699271981,0.0539419087136925,0.0069524857215405,0.1083991067288734,2018-05-03,False,True
ANET,2018-Q3,-0.0526393231561522,0.0526393231561522,0.4037499999999999,0.6324309763944266,0.1061464894128117,2018-08-02,True,True
ANET,2018-Q4,0.0697626162018591,0.0697626162018591,0.1839805825242731,-0.0422394041595197,0.1030650265375261,2018-11-01,True,True
ANET,2019-Q1,0.0962289226679956,0.0962289226679956,-0.2067708333333325,-0.0450550669189938,0.0961060511846392,2019-02-14,False,False
ANET,2019-Q2,-0.1043590156023805,0.1043590156023805,-0.4449888641425389,-1.141022574903774,0.087020138654003,2019-05-02,False,False
ANET,2019-Q3,-0.1032253324516935,0.1032253324516935,-0.1084812623274171,0.2620909079316282,0.112068484252365,2019-08-01,False,True
ANET,2019-Q4,-0.2423437052786522,0.2423437052786522,-1.919704433497536,-2.5134144119469832,0.0998308928283579,2019-10-31,False,False
ANET,2020-Q1,-0.0595488595236091,0.0595488595236091,0.4067085953878405,0.1372461546976769,0.1208974825550535,2020-02-13,True,True
ANET,2020-Q2,-0.0563872255489022,0.0563872255489022,0.3487290640394088,0.1049890436520826,0.1022253598843302,2020-05-05,True,True
ANET,2020-Q3,-0.1093223228152582,0.1093223228152582,-0.4032206572769953,0.0699424089147174,0.0922152279869375,2020-08-04,False,False
ANET,2020-Q4,0.1544049602072922,0.1544049602072922,-1.0560000000000005,-0.6594055813736098,0.0980469163743797,2020-11-02,False,False
ANET,2021-Q1,0.0067994171928119,0.0067994171928119,0.9237749546279505,0.3862547830705689,0.1071449441009037,2021-02-18,True,True
ANET,2021-Q2,0.0366564115991359,0.0366564115991359,0.4717968750000001,0.30425222565256,0.1006675017130135,2021-05-04,True,True
ANET,2021-Q3,0.0052759955458932,0.0052759955458932,0.6632836363636364,0.2232269133858068,0.0821200318824761,2021-08-02,True,True
ANET,2021-Q4,0.2038818317546565,0.2038818317546565,-1.9278032786885249,-1.855485860778389,0.0898248787265935,2021-11-01,False,False
ANET,2022-Q1,0.0579710144927536,0.0579710144927536,0.4582068965517241,0.088213023146148,0.1362744650163735,2022-02-14,True,True
ANET,2022-Q2,-0.0357686453576864,0.0357686453576864,0.4920905349794239,0.2301537929014368,0.1164010335456692,2022-05-02,True,True
ANET,2022-Q3,-0.0039962588215287,0.0039962588215287,0.5365599999999999,0.2090858708473589,0.0971672705448863,2022-08-01,True,True
ANET,2022-Q4,0.0566771471123613,0.0566771471123613,0.0601923076923077,0.2815668912932293,0.0958953469524169,2022-10-31,False,True
ANET,2023-Q1,0.0401470588235294,0.0401470588235294,0.3419807692307691,0.3198396999622515,0.0882092910924509,2023-02-13,True,True
ANET,2023-Q2,-0.1572177822177822,0.1572177822177822,-1.2105084745762713,-0.3803312092527338,0.085850168146925,2023-05-01,False,False
ANET,2023-Q3,0.1967889612483075,0.1967889612483075,-1.409509433962264,-0.8362533518657254,0.0995625936407601,2023-07-31,False,False
ANET,2023-Q4,0.140279990894605,0.140279990894605,-0.6623926380368098,-0.3914926310757013,0.1043395070373924,2023-10-30,False,False
ANET,2024-Q1,-0.0547208772429507,0.0547208772429507,0.5572051612903226,0.1866426206302935,0.1607117185798495,2024-02-12,True,True
ANET,2024-Q2,0.0645279024781926,0.0645279024781926,0.2882323651452282,0.3177173933638995,0.1024484744530453,2024-05-07,True,True
ANET,2024-Q3,0.1128058570419369,0.1128058570419369,-0.3111973684210528,-0.1099801145632363,0.1141884723319797,2024-07-30,False,True
ANET,2024-Q4,-0.0709247830727112,0.0709247830727112,0.149652294853964,0.2963785260512011,0.1005100330118716,2024-11-07,False,True
GPRO,2014-Q4,0.1296703296703296,0.1296703296703296,-0.1062499999999992,-0.5359818406850982,0.1408852486509811,2014-10-30,False,True
GPRO,2015-Q1,-0.1333455949972411,0.1333455949972411,-0.1372549019607843,-0.042624043522375,0.1410427446371445,2015-02-05,False,True
GPRO,2015-Q2,0.1263292216078264,0.1263292216078264,-0.3135078534031412,-0.1859912192905232,0.1179857722813337,2015-04-28,False,False
GPRO,2015-Q3,-0.0058027079303674,0.0058027079303674,0.7388486646884274,0.3760044094070999,0.1566840950063137,2015-07-21,True,True
GPRO,2015-Q4,-0.1519364448857993,0.1519364448857993,-0.1159453302961273,-0.2551923143067151,0.1728997695089913,2015-10-28,False,True
GPRO,2016-Q1,-0.0868347338935575,0.0868347338935575,0.5088524590163933,0.0938259757227069,0.2018108626736034,2016-02-03,True,True
GPRO,2016-Q2,-0.0233426704014939,0.0233426704014939,0.8466257668711656,0.5208430237145146,0.184283949945003,2016-05-05,True,True
GPRO,2016-Q3,0.1253241140881589,0.1253241140881589,-0.1245901639344262,0.2740846422106712,0.1568668430087815,2016-07-27,False,True
GPRO,2016-Q4,-0.0653266331658291,0.0653266331658291,0.5772357723577239,-0.0952383694459337,0.1857195332725281,2016-11-03,True,True
GPRO,2017-Q1,-0.1267092069279854,0.1267092069279854,0.0764119601328899,0.0994721810295107,0.1650575778003748,2017-02-02,False,True
GPRO,2017-Q4,-0.1021555763823805,0.1021555763823805,0.1343369175627241,0.1454276254172707,0.1565450986545021,2017-11-01,False,True
GPRO,2021-Q1,-0.191417550626808,0.191417550626808,-0.2030303030303027,0.2194159769347759,0.1902298192359454,2021-02-04,False,False
GPRO,2021-Q2,0.0344827586206897,0.0344827586206897,0.7187499999999991,0.0846042919849545,0.1471660136674084,2021-05-06,True,True
GPRO,2021-Q3,0.0019860973187685,0.0019860973187685,0.9777777777777784,0.0840481129125146,0.1077821155119756,2021-08-05,True,True
GPRO,2021-Q4,0.0788288288288287,0.0788288288288287,0.2178770949720678,-0.0857121276318101,0.1198702528702873,2021-11-04,True,True
GPRO,2022-Q1,0.0402843601895734,0.0402843601895734,0.7166666666666668,0.5046595042787053,0.1705885593881782,2022-02-03,True,True
GPRO,2022-Q2,-0.1828571428571428,0.1828571428571428,-0.5533980582524268,0.5370517922444158,0.1411127093452152,2022-05-05,False,False
RDUS,2021-Q4,-0.102893890675241,0.102893890675241,-0.2287547169811321,-0.1058125644957178,,2021-11-05,False,False
MBLY,2014-Q4,-0.056898395721925,0.056898395721925,0.3046627218934912,0.0791019760744156,0.1033046511727471,2014-11-19,True,True
MBLY,2015-Q1,0.014168319637291,0.014168319637291,0.7007633587786259,0.2761296801032008,0.1084694648010234,2015-02-25,True,True
MBLY,2015-Q2,0.0165902641344684,0.0165902641344684,0.4597209302325581,0.1224568208086045,0.0712576654944483,2015-05-08,True,True
MBLY,2015-Q3,-0.0057190916736754,0.0057190916736754,0.4778239999999999,0.2879739799986232,0.0607738399228674,2015-08-05,True,True
MBLY,2015-Q4,0.0270092226613966,0.0270092226613966,0.4135260115606937,0.2457065065851923,0.1017193366251245,2015-11-02,True,True
MBLY,2016-Q1,0.016695652173913,0.016695652173913,0.3458709677419355,-0.1828921575898969,0.1207860798814646,2016-02-23,True,True
MBLY,2016-Q2,-0.0238095238095237,0.0238095238095237,0.5724561403508772,0.3690769198985623,0.0900063019746609,2016-05-04,True,True
MBLY,2016-Q4,-0.0030173497611265,0.0030173497611265,0.6544093567251462,0.3446476478930805,0.1252301148213546,2016-11-14,True,True
MBLY,2017-Q1,0.0281873373807459,0.0281873373807459,0.4156666666666666,0.1585609145539305,0.0737289469821754,2017-02-21,True,True
MBLY,2024-Q3,-0.2247619047619047,0.2247619047619047,-0.8089122807017544,-0.1748549797288408,0.1606717889144031,2024-07-31,False,False
MBLY,2024-Q4,0.0958132045088566,0.0958132045088566,0.358857142857143,0.1011751376950775,0.1993759628997254,2024-10-30,True,True
AAPL,2014-Q1,-0.0799273387829246,0.0799273387829246,,,,2014-01-27,False,False
AAPL,2014-Q2,0.0819818961410195,0.0819818961410195,,,,2014-04-23,False,False
AAPL,2014-Q3,0.026076858108108,0.026076858108108,,,,2014-07-22,False,False
AAPL,2014-Q4,0.0271651964715316,0.0271651964715316,,,,2014-10-20,False,False
AAPL,2015-Q1,0.0565328935312442,0.0565328935312442,0.029455782312925,-0.2695258831151459,0.0778334785850592,2015-01-27,False,True
AAPL,2015-Q2,-0.015755748209574,0.015755748209574,0.5041958041958042,0.3088903139894309,0.0613875058655687,2015-04-27,True,True
AAPL,2015-Q3,-0.0422944550669216,0.0422944550669216,0.0388663967611334,-0.4749236531973,0.054627149603307,2015-07-21,False,True
AAPL,2015-Q4,0.0412047140986468,0.0412047140986468,0.41956146179402,0.3830704109276333,0.0771608344166222,2015-10-27,True,True
AAPL,2016-Q1,-0.0657065706570656,0.0657065706570656,-0.1693138936535162,0.1137113997727231,0.0660224903135558,2016-01-26,False,True
AAPL,2016-Q2,-0.0625778629611883,0.0625778629611883,-0.3366666666666668,-0.6576525879213895,0.0574473391422954,2016-04-26,False,False
AAPL,2016-Q3,0.0649632771283749,0.0649632771283749,-0.7869837296620776,-1.0271893317314562,0.0481885191580797,2016-07-26,False,False
AAPL,2016-Q4,-0.0224947145877378,0.0224947145877378,0.455185537583254,0.1413408190681211,0.0521280003777097,2016-10-25,True,True
AAPL,2017-Q1,0.0609806345282241,0.0609806345282241,-0.9278835386338188,-0.4910979485214659,0.0432801691490257,2017-01-31,False,False
AAPL,2017-Q2,-0.0030506406345331,0.0030506406345331,0.6484210526315788,0.3009904981714011,0.0411813529229459,2017-05-02,True,True
AAPL,2017-Q3,0.0472509163612127,0.0472509163612127,-0.399945155393053,-0.7485576284135964,0.0420930229065526,2017-08-01,False,False
AAPL,2017-Q4,0.0261138540241507,0.0261138540241507,0.3838596491228089,0.0608506142880858,0.0509830867492963,2017-11-02,True,True
AAPL,2018-Q1,-0.0433901537727977,0.0433901537727977,-0.0512635379061373,0.555885750161746,0.0496897951520501,2018-02-01,False,True
AAPL,2018-Q2,0.0441750443524541,0.0441750443524541,0.1409803921568626,0.1909395645829026,0.0515328394238866,2018-05-01,False,True
AAPL,2018-Q3,0.058910084607704,0.058910084607704,-0.3673684210526319,-0.14700078869641,0.0552723244597246,2018-07-31,False,False
AAPL,2018-Q4,-0.0663306633066331,0.0663306633066331,-0.3131403118040097,-0.1676646871364202,0.0607482148564507,2018-11-01,False,False
AAPL,2019-Q1,0.0683346263253167,0.0683346263253167,-0.2269371428571429,-0.0446194525012029,0.0657135190536268,2019-01-29,False,False
AAPL,2019-Q2,0.0490855633627349,0.0490855633627349,-0.1153191489361704,-0.0822494646762383,0.0618867979926722,2019-04-30,False,True
AAPL,2019-Q3,0.0204042532809655,0.0204042532809655,0.4908756756756756,0.1811922044588694,0.0512803011545532,2019-07-30,True,True
AAPL,2019-Q4,0.0226095535640878,0.0226095535640878,0.4154166666666666,0.341759866858951,0.0580748425203895,2019-10-30,True,True
AAPL,2020-Q1,0.0209323554408384,0.0209323554408384,0.425648604269294,0.2220821408190934,0.0536735542501126,2020-01-28,True,True
AAPL,2020-Q2,-0.0160993873383254,0.0160993873383254,0.6396190476190462,0.2525335080598327,0.053517372329746,2020-04-30,True,True
AAPL,2020-Q3,0.1046886370724608,0.1046886370724608,-1.8669039145907491,-0.891196284454307,0.0439302722369497,2020-07-30,False,False
AAPL,2020-Q4,-0.0560180367672562,0.0560180367672562,-0.1566696508504912,0.1953097179223744,0.0583117893956947,2020-10-29,False,True
AAPL,2021-Q1,-0.0349852175137265,0.0349852175137265,0.408306905370844,0.3434308757726546,0.078479902388578,2021-01-27,True,True
